"geoid","geolevel","year","transportation_score","transportation_rnk","transportation_state_rnk"
"14000US26163596100","tract","2019","98.73","70.2226","65.7127"
"14000US26163596200","tract","2019","89.43","15.4282","14.6603"
"14000US26163596300","tract","2019","87.12","2.2611","1.7356"
"14000US26163597000","tract","2019","90.79","27.0523","23.9106"
"14000US26163598000","tract","2019","89.33","14.6087","13.9217"
"14000US26163599000","tract","2019","100.38","74.4273","74.6677"
"14000US26163599100","tract","2019","96.84","63.9486","53.1204"
"14000US26163985000","tract","2019",NA,NA,NA
"14000US26163985100","tract","2019","98.95","70.8192","66.9867"
"14000US26163985200","tract","2019",NA,NA,NA
"14000US26163985300","tract","2019","97.61","66.7019","58.6041"
"14000US26163985400","tract","2019",NA,NA,NA
"14000US26163985500","tract","2019",NA,NA,NA
"14000US26163985600","tract","2019",NA,NA,NA
"14000US26163985700","tract","2019",NA,NA,NA
"14000US26163985900","tract","2019",NA,NA,NA
"14000US26163990100","tract","2019",NA,NA,NA
"14000US26163990200","tract","2019",NA,NA,NA
"14000US26165380100","tract","2019","93.96","49.7898","38.9586"
"14000US26165380200","tract","2019","92.13","37.5776","30.9823"
"14000US26165380300","tract","2019","93.28","45.5541","36.2999"
"14000US26165380400","tract","2019","90.76","26.8012","23.5783"
"14000US26165380500","tract","2019","88.99","11.964","11.5768"
"14000US26165380600","tract","2019","95.79","59.4702","46.3811"
"14000US26165380700","tract","2019","102","77.7956","79.8191"
"14000US26165380800","tract","2019","97.84","67.4735","60.2659"
"14000US27001770100","tract","2019","91.05","29.2781","33.3333"
"14000US27001770200","tract","2019","90.73","26.5572","30.4924"
"14000US27001770300","tract","2019","92.93","43.1858","51.7803"
"14000US27001770400","tract","2019","91.51","32.9285","38.5606"
"14000US27001790501","tract","2019","91.96","36.2954","42.5758"
"14000US27001790502","tract","2019","90.88","27.8577","31.7803"
"14000US27003050107","tract","2019","88.74","10.119","10.5682"
"14000US27003050108","tract","2019","90.39","23.6149","27.197"
"14000US27003050109","tract","2019","88.73","10.0372","10.4545"
"14000US27003050110","tract","2019","86.79","1.5177","0.303"
"14000US27003050111","tract","2019","87.76","4.405","3.447"
"14000US27003050114","tract","2019","88.1","6.1132","5.2652"
"14000US27003050115","tract","2019","92.3","38.8485","46.1364"
"14000US27003050116","tract","2019","87.21","2.4966","1.2879"
"14000US27003050208","tract","2019","87.99","5.5518","4.6591"
"14000US27003050210","tract","2019","88.24","6.9595","6.0985"
"14000US27003050215","tract","2019","88.33","7.4715","6.3258"
"14000US27003050216","tract","2019","89.04","12.3152","12.8788"
"14000US27003050217","tract","2019","87.63","3.8197","2.7273"
"14000US27003050218","tract","2019","91.37","31.8227","37.1212"
"14000US27003050219","tract","2019","88.38","7.7861","6.8561"
"14000US27003050220","tract","2019","93.07","44.1196","53.1061"
"14000US27003050221","tract","2019","93.59","47.5358","56.5909"
"14000US27003050222","tract","2019","93.35","46.0238","55.2273"
"14000US27003050223","tract","2019","90.95","28.4741","32.3106"
"14000US27003050224","tract","2019","90.27","22.5612","26.2121"
"14000US27003050225","tract","2019","89.44","15.5143","16.8561"
"14000US27003050226","tract","2019","90.11","21.1479","23.7879"
"14000US27003050227","tract","2019","91.28","31.1555","36.0985"
"14000US27003050228","tract","2019","89.91","19.4412","21.6667"
"14000US27003050229","tract","2019","93.31","45.7332","54.8106"
"14000US27003050230","tract","2019","87.78","4.5179","3.7121"
"14000US27003050232","tract","2019","92.55","40.6285","48.1818"
"14000US27003050233","tract","2019","89.51","16.0884","17.6136"
"14000US27003050234","tract","2019","88.92","11.4365","11.5909"
"14000US27003050235","tract","2019","88.61","9.229","9.1288"
"14000US27003050236","tract","2019","89.3","14.345","15.5303"
"14000US27003050237","tract","2019","91.86","35.5916","41.7803"
"14000US27003050401","tract","2019","95.18","56.5138","68.1818"
"14000US27003050402","tract","2019","98.58","69.7896","82.197"
"14000US27003050501","tract","2019","99.69","72.753","85.1894"
"14000US27003050504","tract","2019","92.8","42.3508","50.7197"
"14000US27003050505","tract","2019","94.64","53.7012","64.3939"
"14000US27003050602","tract","2019","93.25","45.3665","54.3561"
"14000US27003050605","tract","2019","93.93","49.6248","59.7348"
"14000US27003050606","tract","2019","95.98","60.3193","71.6667"
"14000US27003050607","tract","2019","95.88","59.8778","71.0606"
"14000US27003050608","tract","2019","94.97","55.4122","66.3636"
"14000US27003050609","tract","2019","91.39","31.9792","37.3864"
"14000US27003050610","tract","2019","95.69","59.0245","70.2273"
"14000US27003050702","tract","2019","91.61","33.7508","39.3561"
"14000US27003050704","tract","2019","93.38","46.2071","55.4167"
"14000US27003050706","tract","2019","94.04","50.2511","60.1136"
"14000US27003050707","tract","2019","91.54","33.1584","38.7879"
"14000US27003050709","tract","2019","91.13","29.9425","34.1667"
"14000US27003050710","tract","2019","95.98","60.3193","71.6667"
"14000US27003050711","tract","2019","92.04","36.9231","43.4848"
"14000US27003050712","tract","2019","97.33","65.7075","77.7273"
"14000US27003050805","tract","2019","92.04","36.9231","43.4848"
"14000US27003050806","tract","2019","94.19","51.1355","61.0606"
"14000US27003050807","tract","2019","96.15","61.1106","72.7273"
"14000US27003050808","tract","2019","93.89","49.3864","59.3561"
"14000US27003050809","tract","2019","92.27","38.6256","45.7955"
"14000US27003050810","tract","2019","95.64","58.7988","70.0758"
"14000US27003050811","tract","2019","92.41","39.6637","47.0076"
"14000US27003050813","tract","2019","92.97","43.4496","52.197"
"14000US27003050816","tract","2019","91.95","36.2362","42.5"
"14000US27003050818","tract","2019","93.85","49.1847","58.9394"
"14000US27003050819","tract","2019","93.9","49.4598","59.5076"
"14000US27003050820","tract","2019","91.91","35.9371","42.2727"
"14000US27003050821","tract","2019","94.99","55.5194","66.5152"
"14000US27003050901","tract","2019","98.03","68.1266","80.1894"
"14000US27003050902","tract","2019","92.31","38.9176","46.25"
"14000US27003051001","tract","2019","91.34","31.6097","36.7424"
"14000US27003051002","tract","2019","95.03","55.7323","66.8561"
"14000US27003051101","tract","2019","95.08","55.9891","67.3485"
"14000US27003051102","tract","2019","97.93","67.8021","79.9242"
"14000US27003051103","tract","2019","97.42","66.0404","78.0682"
"14000US27003051201","tract","2019","98.38","69.2183","81.3636"
"14000US27003051202","tract","2019","98.03","68.1266","80.1894"
"14000US27003051203","tract","2019","95.82","59.6099","70.6818"
"14000US27003051206","tract","2019","98.2","68.6625","80.6818"
"14000US27003051302","tract","2019","98.61","69.8671","82.4242"
"14000US27003051304","tract","2019","95.87","59.8468","70.9848"
"14000US27003051305","tract","2019","102.25","78.2837","90.4545"
"14000US27003051400","tract","2019","95.22","56.7141","68.4848"
"14000US27003051501","tract","2019","107.72","85.751","95.4545"
"14000US27003051502","tract","2019","99.15","71.3933","83.4848"
"14000US27003051600","tract","2019","87.89","5.0595","4.1667"
"14000US27005450100","tract","2019","89.42","15.3535","16.7045"
"14000US27005450200","tract","2019","91.42","32.243","37.8409"
"14000US27005450300","tract","2019","87.4","3.0651","2.2727"
"14000US27005450400","tract","2019","89.64","17.1477","18.8636"
"14000US27005450500","tract","2019","95.16","56.4277","68.1061"
"14000US27005450600","tract","2019","101.31","76.4274","88.3333"
"14000US27005450700","tract","2019","88.09","6.061","5.1515"
"14000US27005450800","tract","2019","88.72","9.9766","10.3788"
"14000US27005450900","tract","2019","89.04","12.3152","12.8788"
"14000US27005940000","tract","2019","91.88","35.7369","42.0833"
"14000US27007450100","tract","2019","89.79","18.4171","20.3409"
"14000US27007450200","tract","2019","91.43","32.3121","37.9924"
"14000US27007450300","tract","2019","89.11","12.8399","13.2955"
"14000US27007450400","tract","2019","92.51","40.3662","47.5"
"14000US27007450500","tract","2019","93.24","45.2804","54.2424"
"14000US27007450600","tract","2019","96.87","64.0572","75.8712"
"14000US27007450701","tract","2019","94.94","55.281","66.0606"
"14000US27007450702","tract","2019","96.26","61.5761","73.4091"
"14000US27007940001","tract","2019","99.52","72.3398","84.8106"
"14000US27007940002","tract","2019","93.04","43.9376","52.9545"
"14000US27009020100","tract","2019","89.95","19.7867","21.9697"
"14000US27009020202","tract","2019","90.13","21.3369","24.2045"
"14000US27009020203","tract","2019","89.03","12.2489","12.6515"
"14000US27009020205","tract","2019","86.29","0.7038","0"
"14000US27009020206","tract","2019","91.46","32.542","38.1818"
"14000US27009020300","tract","2019","86.81","1.5671","0.3788"
"14000US27009021101","tract","2019","96.23","61.4435","73.2576"
"14000US27009021102","tract","2019","90.95","28.4741","32.3106"
"14000US27009021200","tract","2019","100.32","74.2962","86.6667"
"14000US27011950100","tract","2019","92.47","40.1038","47.197"
"14000US27011950200","tract","2019","90.91","28.144","32.0455"
"14000US27011950300","tract","2019","89.79","18.4171","20.3409"
"14000US27013170100","tract","2019","87.18","2.4049","1.2121"
"14000US27013170200","tract","2019","87.66","3.9368","2.9545"
"14000US27013170300","tract","2019","94.91","55.1385","65.8333"
"14000US27013170400","tract","2019","97.9","67.7006","79.7727"
"14000US27013170500","tract","2019","97.54","66.4593","78.4091"
"14000US27013170600","tract","2019","103.7","80.7535","92.4242"
"14000US27013170700","tract","2019","104.26","81.5899","93.1439"
"14000US27013170800","tract","2019","93.48","46.8475","55.8712"
"14000US27013170900","tract","2019","87.33","2.8182","1.8939"
"14000US27013171000","tract","2019","88.69","9.8017","10.0379"
"14000US27013171101","tract","2019",NA,NA,NA
"14000US27013171202","tract","2019","101.44","76.6813","88.4848"
"14000US27013171300","tract","2019","87","1.9522","0.9091"
"14000US27013171400","tract","2019","90.15","21.5287","24.5076"
"14000US27013171500","tract","2019","91.05","29.2781","33.3333"
"14000US27013171600","tract","2019","95.05","55.841","67.1591"
"14000US27015960101","tract","2019","98.1","68.3339","80.4924"
"14000US27015960102","tract","2019","90.24","22.313","25.6818"
"14000US27015960200","tract","2019","95.1","56.0934","67.4242"
"14000US27015960300","tract","2019","94.64","53.7012","64.3939"
"14000US27015960400","tract","2019","87.39","3.0227","2.197"
"14000US27015960500","tract","2019","89.75","18.0814","20.0379"
"14000US27015960600","tract","2019","90.51","24.6516","28.6364"
"14000US27015960700","tract","2019","88.12","6.2345","5.4924"
"14000US27017070100","tract","2019","88.44","8.1683","7.6136"
"14000US27017070200","tract","2019","92.23","38.3125","45.2652"
"14000US27017070300","tract","2019","86.97","1.883","0.7197"
"14000US27017070400","tract","2019","88.42","8.0583","7.3864"
"14000US27017070500","tract","2019","91.39","31.9792","37.3864"
"14000US27017070600","tract","2019","89.84","18.8332","21.0227"
"14000US27017940000","tract","2019","89.15","13.1531","13.6364"
"14000US27019090100","tract","2019","92.2","38.122","45.0758"
"14000US27019090200","tract","2019","88.66","9.5732","9.6212"
"14000US27019090301","tract","2019","91.31","31.3911","36.4394"
"14000US27019090302","tract","2019","89.25","13.9796","14.8864"
"14000US27019090401","tract","2019","91.28","31.1555","36.0985"
"14000US27019090402","tract","2019","88.82","10.7213","10.9848"
"14000US27019090501","tract","2019","88.16","6.439","5.6061"
"14000US27019090502","tract","2019","90.42","23.8772","27.5"
"14000US27019090503","tract","2019","90.67","26.041","29.9621"
"14000US27019090601","tract","2019","90.62","25.6305","29.3939"
"14000US27019090602","tract","2019","91.72","34.5718","40.4924"
"14000US27019090701","tract","2019","91.7","34.4349","40.303"
"14000US27019090702","tract","2019","90.88","27.8577","31.7803"
"14000US27019090800","tract","2019","93.18","44.8573","53.8636"
"14000US27019090900","tract","2019","91.64","34.0132","39.7727"
"14000US27019091000","tract","2019","94.42","52.4543","63.1818"
"14000US27019091100","tract","2019","90.1","21.0647","23.5227"
"14000US27019091201","tract","2019","90.51","24.6516","28.6364"
"14000US27019091202","tract","2019","90.01","20.3368","22.3106"
"14000US27021940001","tract","2019","92.99","43.5793","52.4242"
"14000US27021940002","tract","2019","96.94","64.3238","76.4394"
"14000US27021960100","tract","2019","94.03","50.1904","60"
"14000US27021960200","tract","2019","93","43.6611","52.5758"
"14000US27021960301","tract","2019","95.55","58.3488","69.4697"
"14000US27021960302","tract","2019","92.74","41.9488","49.9242"
"14000US27021960600","tract","2019","92.04","36.9231","43.4848"
"14000US27021960700","tract","2019","91.22","30.6618","35.4167"
"14000US27021960801","tract","2019","88.95","11.6523","11.7424"
"14000US27021960802","tract","2019","89.38","15.0474","16.553"
"14000US27023950300","tract","2019","91.31","31.3911","36.4394"
"14000US27023950400","tract","2019","88.95","11.6523","11.7424"
"14000US27023950500","tract","2019","89.92","19.5074","21.7803"
"14000US27023950600","tract","2019","99.64","72.6261","85.0379"
"14000US27025110100","tract","2019","89.73","17.9206","19.8106"
"14000US27025110200","tract","2019","90.05","20.6486","22.6894"
"14000US27025110301","tract","2019","89.64","17.1477","18.8636"
"14000US27025110302","tract","2019","92.69","41.5693","49.6591"
"14000US27025110401","tract","2019","88.38","7.7861","6.8561"
"14000US27025110402","tract","2019","90.18","21.8136","24.8864"
"14000US27025110501","tract","2019","92.62","41.101","48.8636"
"14000US27025110502","tract","2019","93.87","49.2905","59.2424"
"14000US27025110600","tract","2019","88.37","7.7212","6.6288"
"14000US27025110700","tract","2019","90.38","23.5133","27.0455"
"14000US27027020100","tract","2019","91.11","29.7788","33.8636"
"14000US27027020202","tract","2019","92.64","41.2435","49.2803"
"14000US27027020300","tract","2019","98.44","69.4031","81.4394"
"14000US27027020400","tract","2019",NA,NA,NA
"14000US27027020500","tract","2019","89.71","17.7499","19.697"
"14000US27027020600","tract","2019","95.15","56.3727","68.0303"
"14000US27027030102","tract","2019","90.37","23.4118","26.8939"
"14000US27027030103","tract","2019","92.01","36.6875","43.1818"
"14000US27027030104","tract","2019","88.24","6.9595","6.0985"
"14000US27027030106","tract","2019","88.01","5.6364","4.7727"
"14000US27027030107","tract","2019","90.77","26.883","30.8712"
"14000US27027030201","tract","2019","89.9","19.3509","21.5909"
"14000US27027030202","tract","2019","90.66","25.9549","29.8106"
"14000US27029000100","tract","2019","90.75","26.7166","30.7197"
"14000US27029000200","tract","2019","91.66","34.1528","39.9621"
"14000US27029000300","tract","2019","92.6","40.9459","48.5606"
"14000US27031480100","tract","2019","92.77","42.1618","50.4167"
"14000US27031480200","tract","2019","99.52","72.3398","84.8106"
"14000US27031990000","tract","2019",NA,NA,NA
